date,open,high,low,close,volume
2025-09-15,0.57,0.58,0.568,0.573,8233168768.0
2025-09-12,0.57,0.577,0.569,0.57,9248675342.0
2025-09-11,0.551,0.559,0.547,0.559,7901807435.0
2025-09-10,0.552,0.564,0.552,0.557,10599910628.0
2025-09-09,0.546,0.552,0.543,0.545,6378892279.0
2025-09-08,0.534,0.544,0.533,0.544,6846796388.0
2025-09-05,0.523,0.534,0.522,0.534,5384602543.0
2025-09-04,0.533,0.535,0.52,0.521,7435792709.0
2025-09-03,0.536,0.538,0.529,0.529,5822813659.0
2025-09-02,0.54,0.54,0.53,0.532,6139490546.0
2025-09-01,0.544,0.546,0.537,0.54,7442442932.0
2025-08-29,0.53,0.533,0.525,0.53,7950229135.0
2025-08-28,0.533,0.534,0.52,0.527,9873568947.0
2025-08-27,0.549,0.555,0.536,0.538,8752032822.0
2025-08-26,0.546,0.554,0.545,0.548,5700009186.0
2025-08-25,0.539,0.553,0.539,0.553,10472896809.0
2025-08-22,0.526,0.529,0.522,0.528,5498614130.0
2025-08-21,0.53,0.53,0.522,0.523,4787318567.0
2025-08-20,0.53,0.53,0.523,0.53,6324753800.0
2025-08-19,0.535,0.539,0.53,0.535,6330477081.0
2025-08-18,0.532,0.54,0.531,0.536,6404612278.0
2025-08-15,0.526,0.531,0.525,0.53,6611409634.0
2025-08-14,0.538,0.54,0.53,0.531,6317483201.0
2025-08-13,0.522,0.533,0.521,0.533,7722738907.0
2025-08-12,0.524,0.525,0.514,0.516,6279145991.0
2025-08-11,0.527,0.528,0.523,0.526,3458378531.0
2025-08-08,0.529,0.53,0.524,0.524,4343948561.0
2025-08-07,0.534,0.536,0.528,0.532,4787605178.0
2025-08-06,0.528,0.534,0.525,0.531,4675249756.0
2025-08-05,0.526,0.529,0.522,0.529,5058014030.0
2025-08-04,0.514,0.524,0.51,0.524,6689573153.0
2025-08-01,0.525,0.529,0.518,0.52,6212830100.0
2025-07-31,0.516,0.531,0.516,0.523,10792902444.0
2025-07-30,0.52,0.528,0.516,0.519,7118164100.0
2025-07-29,0.524,0.525,0.518,0.524,5333786283.0
2025-07-28,0.529,0.531,0.525,0.526,5270165533.0
2025-07-25,0.533,0.533,0.524,0.526,6070810274.0
2025-07-24,0.537,0.54,0.533,0.537,7511655753.0
2025-07-23,0.526,0.541,0.523,0.538,11003477719.0
2025-07-22,0.522,0.525,0.516,0.518,5154653700.0
2025-07-21,0.524,0.526,0.519,0.522,5283744160.0
2025-07-18,0.516,0.521,0.513,0.515,5987049900.0
2025-07-17,0.506,0.51,0.504,0.508,5539384300.0
2025-07-16,0.51,0.518,0.506,0.509,8562192741.0
2025-07-15,0.489,0.503,0.488,0.502,9326103600.0
2025-07-14,0.484,0.488,0.482,0.486,3763654700.0
2025-07-11,0.483,0.492,0.482,0.487,7051450719.0
2025-07-10,0.483,0.484,0.48,0.484,4770536589.0
2025-07-09,0.49,0.491,0.484,0.486,4509267000.0
2025-07-08,0.484,0.492,0.483,0.491,5879791000.0
2025-07-07,0.479,0.483,0.476,0.48,3738582400.0
2025-07-04,0.479,0.489,0.474,0.481,6611495100.0
2025-07-03,0.487,0.487,0.477,0.48,4557058400.0
2025-07-02,0.495,0.496,0.485,0.487,4164502999.0
2025-07-01,0.493,0.494,0.492,0.492,1099207804.0
2025-06-30,0.493,0.497,0.492,0.494,2724243000.0
2025-06-27,0.494,0.499,0.492,0.493,4855123690.0
2025-06-26,0.49,0.495,0.488,0.492,3376380900.0
2025-06-25,0.492,0.495,0.49,0.494,3755105499.0
2025-06-24,0.484,0.49,0.483,0.489,4254137700.0
2025-06-23,0.471,0.48,0.469,0.48,4025586100.0
2025-06-20,0.477,0.478,0.473,0.474,2289713800.0
2025-06-19,0.485,0.487,0.473,0.475,3876013100.0
2025-06-18,0.49,0.491,0.483,0.487,2811884100.0
2025-06-17,0.494,0.498,0.491,0.492,3742779197.0
2025-06-16,0.483,0.492,0.482,0.491,3886461100.0
2025-06-13,0.492,0.495,0.484,0.484,4614356500.0
2025-06-12,0.497,0.5,0.494,0.496,3950199400.0
2025-06-11,0.497,0.505,0.496,0.503,4680328302.0
2025-06-10,0.501,0.502,0.49,0.494,5015988008.0
2025-06-09,0.487,0.502,0.486,0.498,5560519288.0
2025-06-06,0.482,0.484,0.48,0.484,3130458600.0
2025-06-05,0.476,0.482,0.475,0.481,5981432258.0
2025-06-04,0.467,0.473,0.465,0.471,3996421601.0
2025-06-03,0.469,0.473,0.465,0.467,3879821215.0
2025-05-30,0.475,0.476,0.467,0.468,4898883715.0
2025-05-29,0.469,0.482,0.468,0.481,5551637755.0
2025-05-28,0.472,0.473,0.466,0.467,2446132200.0
2025-05-27,0.464,0.47,0.461,0.468,4329486700.0
2025-05-26,0.471,0.471,0.465,0.466,3711958900.0
2025-05-23,0.475,0.479,0.471,0.471,4372984300.0
2025-05-22,0.481,0.481,0.472,0.473,4584197401.0
2025-05-21,0.481,0.486,0.48,0.483,4129827400.0
2025-05-20,0.476,0.482,0.474,0.48,4456956200.0
2025-05-19,0.476,0.478,0.47,0.476,4812235932.0
2025-05-16,0.479,0.483,0.479,0.48,3529026030.0
2025-05-15,0.488,0.491,0.481,0.483,4866365940.0
2025-05-14,0.485,0.491,0.484,0.49,6116290105.0
2025-05-13,0.491,0.493,0.48,0.481,4970381359.0
2025-05-12,0.483,0.487,0.48,0.484,6785348270.0
2025-05-09,0.481,0.482,0.471,0.474,5153954068.0
2025-05-08,0.476,0.485,0.475,0.479,5207527000.0
2025-05-07,0.496,0.499,0.479,0.481,8337027300.0
2025-05-06,0.477,0.485,0.475,0.485,7785087733.0
2025-04-30,0.463,0.467,0.46,0.467,5219695233.0
2025-04-29,0.46,0.467,0.458,0.461,4996925900.0
2025-04-28,0.462,0.462,0.457,0.461,3584780700.0
2025-04-25,0.46,0.467,0.459,0.461,7517155300.0
2025-04-24,0.463,0.464,0.452,0.454,5647448699.0
2025-04-23,0.466,0.467,0.459,0.464,6662200402.0
2025-04-22,0.451,0.454,0.446,0.451,6577387463.0
2025-04-21,0.449,0.454,0.447,0.453,3063619900.0
2025-04-18,0.449,0.45,0.447,0.449,1291309000.0
2025-04-17,0.446,0.456,0.445,0.452,6120723309.0
2025-04-16,0.457,0.458,0.444,0.448,7071789447.0
2025-04-15,0.467,0.469,0.46,0.463,6579476172.0
2025-04-14,0.466,0.47,0.46,0.462,7977894650.0
2025-04-11,0.449,0.462,0.444,0.456,12921343339.0
2025-04-10,0.456,0.469,0.451,0.452,16244150792.0
2025-04-09,0.419,0.443,0.413,0.438,16749421703.0
2025-04-08,0.444,0.447,0.423,0.433,14008737186.0
2025-04-07,0.46,0.462,0.448,0.448,6144558000.0
2025-04-03,0.499,0.506,0.495,0.498,6340502700.0
2025-04-02,0.504,0.514,0.503,0.509,5832770400.0
2025-04-01,0.502,0.51,0.501,0.507,7364485412.0
2025-03-31,0.503,0.504,0.493,0.497,5642475300.0
2025-03-28,0.52,0.522,0.505,0.508,6597380500.0
2025-03-27,0.513,0.521,0.506,0.515,7037407040.0
2025-03-26,0.51,0.515,0.507,0.51,5874396600.0
2025-03-25,0.517,0.522,0.508,0.509,6559496912.0
2025-03-24,0.52,0.522,0.512,0.519,6856499200.0
2025-03-21,0.533,0.538,0.518,0.521,9334251351.0
2025-03-20,0.553,0.554,0.535,0.536,9228818600.0
2025-03-19,0.557,0.562,0.551,0.559,6897800900.0
2025-03-18,0.556,0.56,0.552,0.558,7983814471.0
2025-03-17,0.55,0.551,0.54,0.542,6284579653.0
2025-03-14,0.534,0.547,0.528,0.546,11266489400.0
2025-03-13,0.539,0.541,0.52,0.525,9552354900.0
2025-03-12,0.553,0.554,0.536,0.536,8439486800.0
2025-03-11,0.533,0.547,0.53,0.54,11492691130.0
2025-03-10,0.557,0.561,0.538,0.545,9671628160.0
2025-03-07,0.554,0.574,0.55,0.557,15856343635.0
2025-03-06,0.535,0.56,0.534,0.558,15051347962.0
2025-03-05,0.509,0.518,0.505,0.517,9105390889.0
2025-03-04,0.491,0.506,0.488,0.504,8739882200.0
2025-03-03,0.503,0.515,0.497,0.5,10514917300.0
2025-02-28,0.522,0.523,0.498,0.498,9892491659.0
2025-02-27,0.533,0.539,0.517,0.528,11357740900.0
2025-02-26,0.518,0.537,0.517,0.535,12162197948.0
2025-02-25,0.51,0.52,0.507,0.511,11421381600.0
2025-02-24,0.536,0.542,0.525,0.535,11967722700.0
2025-02-21,0.523,0.537,0.514,0.535,15132088222.0
2025-02-20,0.517,0.518,0.503,0.506,11811707700.0
2025-02-19,0.522,0.526,0.516,0.525,12476250987.0
2025-02-18,0.516,0.538,0.515,0.525,18861972103.0
2025-02-17,0.528,0.536,0.504,0.516,22443438601.0
2025-02-14,0.497,0.514,0.495,0.514,17699532155.0
2025-02-13,0.489,0.515,0.488,0.499,22322409244.0
2025-02-12,0.481,0.486,0.476,0.483,9719986000.0
2025-02-11,0.489,0.489,0.476,0.478,9603664350.0
2025-02-10,0.473,0.486,0.472,0.484,11857857377.0
2025-02-07,0.46,0.473,0.459,0.468,11060503000.0
2025-02-06,0.453,0.46,0.45,0.459,7312783700.0
2025-02-05,0.453,0.459,0.446,0.453,12721559600.0
2025-01-27,0.427,0.436,0.427,0.433,6703030950.0
2025-01-24,0.415,0.424,0.415,0.423,6519168600.0
2025-01-23,0.42,0.423,0.413,0.413,5562789100.0
2025-01-22,0.422,0.423,0.414,0.416,6068135500.0
2025-01-21,0.428,0.429,0.422,0.427,5589820464.0
2025-01-20,0.42,0.429,0.42,0.425,8842813400.0
2025-01-17,0.409,0.414,0.407,0.413,4444595602.0
2025-01-16,0.41,0.417,0.406,0.411,7103531800.0
2025-01-15,0.404,0.408,0.402,0.405,4453879500.0
2025-01-14,0.392,0.407,0.392,0.406,8605402363.0
2025-01-13,0.392,0.393,0.388,0.392,4057235500.0
2025-01-10,0.405,0.406,0.395,0.396,4419696700.0
2025-01-09,0.403,0.408,0.402,0.404,3871983420.0
2025-01-08,0.406,0.409,0.399,0.403,5800916400.0
2025-01-07,0.407,0.411,0.401,0.404,5409813200.0
2025-01-06,0.414,0.415,0.409,0.41,4048307300.0
2025-01-03,0.414,0.417,0.409,0.41,6640254100.0
2025-01-02,0.417,0.419,0.41,0.411,5759112698.0
2024-12-31,0.422,0.424,0.416,0.417,4103368925.0
2024-12-30,0.427,0.428,0.423,0.425,3405351244.0
2024-12-27,0.428,0.43,0.423,0.426,6172477910.0
2024-12-26,0.428,0.429,0.427,0.428,540980900.0
2024-12-25,0.428,0.43,0.427,0.428,1686310200.0
2024-12-24,0.426,0.429,0.424,0.428,4827022210.0
2024-12-23,0.428,0.43,0.423,0.425,4356096100.0
2024-12-20,0.428,0.43,0.424,0.426,6939655400.0
2024-12-19,0.427,0.432,0.424,0.432,5248882516.0
2024-12-18,0.432,0.434,0.429,0.432,3967406784.0
2024-12-17,0.427,0.435,0.423,0.428,7671946800.0
2024-12-16,0.435,0.437,0.427,0.428,4803985734.0
2024-12-13,0.442,0.443,0.435,0.436,5854783400.0
2024-12-12,0.441,0.451,0.437,0.449,9068355292.0
2024-12-11,0.446,0.449,0.437,0.439,9092062810.0
2024-12-10,0.468,0.47,0.445,0.446,16462035252.0
2024-12-09,0.432,0.437,0.43,0.434,5064712900.0
2024-12-06,0.426,0.435,0.423,0.434,7649891200.0
2024-12-05,0.424,0.426,0.422,0.424,4086912755.0
2024-12-04,0.429,0.432,0.425,0.427,6538700900.0
2024-12-03,0.431,0.433,0.423,0.429,7181182986.0
2024-12-02,0.423,0.431,0.422,0.429,6984974900.0
2024-11-29,0.422,0.431,0.42,0.422,9012196400.0
2024-11-28,0.427,0.428,0.42,0.421,5671027800.0
2024-11-27,0.416,0.426,0.413,0.425,6809506380.0
2024-11-26,0.411,0.419,0.411,0.415,6431895199.0
2024-11-25,0.416,0.418,0.409,0.412,7278753000.0
2024-11-22,0.427,0.428,0.413,0.414,8749310500.0
2024-11-21,0.433,0.433,0.427,0.429,6087800600.0
2024-11-20,0.428,0.436,0.426,0.434,7393592000.0
2024-11-19,0.428,0.43,0.424,0.429,6809854260.0
2024-11-18,0.431,0.432,0.423,0.425,8573355140.0
2024-11-15,0.426,0.432,0.423,0.426,9409233034.0
2024-11-14,0.43,0.438,0.423,0.423,9589977216.0
2024-11-13,0.431,0.433,0.426,0.431,8933234698.0
2024-11-12,0.448,0.454,0.434,0.436,10443341700.0
2024-11-11,0.442,0.451,0.439,0.448,10977477680.0
2024-11-08,0.468,0.471,0.453,0.454,12451467799.0
2024-11-07,0.443,0.457,0.441,0.457,11330729300.0
2024-11-06,0.448,0.451,0.439,0.444,11325924750.0
2024-11-05,0.434,0.448,0.434,0.448,10907172000.0
2024-11-04,0.437,0.439,0.433,0.437,4592667800.0
2024-11-01,0.436,0.44,0.433,0.434,8293974900.0
2024-10-31,0.436,0.439,0.433,0.434,7043360400.0
2024-10-30,0.441,0.443,0.434,0.436,7184049200.0
2024-10-29,0.446,0.452,0.442,0.444,10569496679.0
2024-10-28,0.434,0.441,0.432,0.44,8027335583.0
2024-10-25,0.432,0.438,0.431,0.432,8458472000.0
2024-10-24,0.438,0.438,0.429,0.431,9475180600.0
2024-10-23,0.437,0.449,0.435,0.443,13090061124.0
2024-10-22,0.436,0.44,0.432,0.435,11261671400.0
2024-10-21,0.444,0.447,0.432,0.434,15241476743.0
2024-10-18,0.426,0.453,0.421,0.443,29229470053.0
2024-10-17,0.436,0.445,0.427,0.428,15474077100.0
2024-10-16,0.427,0.439,0.426,0.432,18772868000.0
2024-10-15,0.452,0.458,0.43,0.431,16392594099.0
2024-10-14,0.458,0.46,0.442,0.455,21374133524.0
2024-10-11,0.463,0.464,0.446,0.451,10584801400.0
2024-10-10,0.467,0.475,0.459,0.463,27049426123.0
2024-10-09,0.477,0.484,0.444,0.453,41290169649.0
2024-10-08,0.524,0.524,0.457,0.481,48409615892.0
2024-09-30,0.456,0.477,0.447,0.476,30729741293.0
2024-09-27,0.422,0.438,0.422,0.434,4351296230.0
2024-09-26,0.388,0.41,0.386,0.409,16026543085.0
2024-09-25,0.393,0.394,0.38,0.382,11552695479.0
2024-09-24,0.369,0.38,0.365,0.379,12289426801.0
2024-09-23,0.362,0.366,0.359,0.36,7669817520.0
2024-09-20,0.359,0.366,0.356,0.361,10353308300.0
2024-09-19,0.349,0.361,0.347,0.36,8622913273.0
2024-09-18,0.348,0.349,0.345,0.348,1996757926.0
2024-09-13,0.345,0.349,0.343,0.344,3649243800.0
2024-09-12,0.343,0.349,0.342,0.346,6160620400.0
2024-09-11,0.34,0.341,0.337,0.34,3916478100.0
2024-09-10,0.342,0.343,0.337,0.342,4296093200.0
2024-09-09,0.34,0.342,0.338,0.339,2745866600.0
2024-09-06,0.344,0.345,0.341,0.341,1266104100.0
2024-09-05,0.344,0.346,0.342,0.343,4332624400.0
2024-09-04,0.341,0.345,0.339,0.343,4696928300.0
2024-09-03,0.343,0.348,0.342,0.344,5275895700.0
2024-09-02,0.347,0.348,0.342,0.342,5242736976.0
2024-08-30,0.343,0.354,0.341,0.35,9410062037.0
2024-08-29,0.335,0.343,0.334,0.342,5806607270.0
2024-08-28,0.342,0.342,0.337,0.338,3580703600.0
2024-08-27,0.341,0.343,0.338,0.343,4555603800.0
2024-08-26,0.344,0.349,0.343,0.346,3868241400.0
2024-08-23,0.341,0.342,0.338,0.341,4559597574.0
2024-08-22,0.347,0.347,0.341,0.346,4071046600.0
2024-08-21,0.342,0.343,0.337,0.342,4823204300.0
2024-08-20,0.355,0.356,0.35,0.35,2632256442.0
2024-08-19,0.354,0.357,0.351,0.352,4411754500.0
2024-08-16,0.345,0.35,0.344,0.348,6556993069.0
2024-08-15,0.338,0.344,0.336,0.339,5855178500.0
2024-08-14,0.346,0.347,0.339,0.34,3617274300.0
2024-08-13,0.345,0.348,0.343,0.346,4208341312.0
2024-08-12,0.347,0.347,0.34,0.344,4677901072.0
2024-08-09,0.348,0.351,0.345,0.346,5095711700.0
2024-08-08,0.341,0.347,0.338,0.343,7092101700.0
2024-08-07,0.342,0.347,0.34,0.344,6564055800.0
2024-08-06,0.343,0.345,0.337,0.34,6004444697.0
2024-08-05,0.338,0.347,0.333,0.336,8940921597.0
2024-08-02,0.347,0.35,0.342,0.343,5577847400.0
2024-08-01,0.354,0.355,0.351,0.353,5126479100.0
2024-07-31,0.348,0.358,0.346,0.357,8108845900.0
2024-07-30,0.351,0.351,0.346,0.348,4201441700.0
2024-07-29,0.352,0.354,0.349,0.352,5189868100.0
2024-07-26,0.348,0.351,0.344,0.348,5305298383.0
2024-07-25,0.353,0.354,0.345,0.346,4794955083.0
2024-07-24,0.359,0.363,0.353,0.354,3882956100.0
2024-07-23,0.368,0.368,0.359,0.359,4245397900.0
2024-07-22,0.361,0.367,0.36,0.366,5401616026.0
2024-07-19,0.363,0.365,0.361,0.361,4820419000.0
2024-07-18,0.366,0.369,0.363,0.368,4766083400.0
2024-07-17,0.368,0.372,0.365,0.37,5224112919.0
2024-07-16,0.368,0.369,0.365,0.368,4663485519.0
2024-07-15,0.378,0.379,0.371,0.372,4901752500.0
2024-07-12,0.377,0.383,0.376,0.382,5657373200.0
2024-07-11,0.368,0.372,0.366,0.372,5278354532.0
2024-07-10,0.368,0.372,0.365,0.366,4742139700.0
2024-07-09,0.359,0.365,0.357,0.364,4610307100.0
2024-07-08,0.362,0.364,0.358,0.359,2398739600.0
2024-07-05,0.366,0.368,0.361,0.363,4735903052.0
2024-07-04,0.371,0.373,0.365,0.366,4497184100.0
2024-07-03,0.359,0.367,0.358,0.365,6033506985.0
2024-07-02,0.357,0.362,0.355,0.356,5461247400.0
2024-07-01,0.358,0.36,0.355,0.359,2840741085.0
2024-06-28,0.359,0.365,0.359,0.36,4864136200.0
2024-06-27,0.368,0.369,0.361,0.363,4303816200.0
2024-06-26,0.364,0.373,0.364,0.371,5935669500.0
2024-06-25,0.367,0.372,0.364,0.366,5497211100.0
2024-06-24,0.367,0.368,0.362,0.362,4628446200.0
2024-06-21,0.372,0.373,0.366,0.37,5280708100.0
2024-06-20,0.384,0.384,0.375,0.376,5475506300.0
2024-06-19,0.374,0.383,0.373,0.382,6527077699.0
2024-06-18,0.374,0.377,0.37,0.372,4424753600.0
2024-06-17,0.37,0.376,0.369,0.373,5057569600.0
2024-06-14,0.375,0.376,0.372,0.374,3995639900.0
2024-06-13,0.377,0.378,0.371,0.374,5049985267.0
2024-06-12,0.373,0.377,0.372,0.374,4189119500.0
2024-06-11,0.371,0.377,0.369,0.376,6392257639.0
2024-06-07,0.383,0.384,0.374,0.375,6552358111.0
2024-06-06,0.386,0.388,0.378,0.38,7864989600.0
2024-06-05,0.38,0.387,0.378,0.381,6564852347.0
2024-06-04,0.374,0.38,0.373,0.379,5500850220.0
2024-06-03,0.375,0.379,0.373,0.377,7650976500.0
2024-05-31,0.379,0.383,0.372,0.373,7802766600.0
2024-05-30,0.374,0.381,0.371,0.372,5995369300.0
2024-05-29,0.383,0.384,0.374,0.377,6890835728.0
2024-05-28,0.387,0.393,0.384,0.385,7334972475.0
2024-05-27,0.385,0.388,0.376,0.388,7314432974.0
2024-05-24,0.393,0.396,0.382,0.384,8541782399.0
2024-05-23,0.402,0.402,0.395,0.397,5754453200.0
2024-05-22,0.405,0.408,0.399,0.403,7873592435.0
2024-05-21,0.416,0.416,0.404,0.404,6524424575.0
2024-05-20,0.417,0.421,0.416,0.419,7401887896.0
2024-05-17,0.416,0.423,0.413,0.415,10478709337.0
2024-05-16,0.409,0.412,0.403,0.409,10493919781.0
2024-05-15,0.405,0.406,0.402,0.404,2348615081.0
2024-05-14,0.41,0.414,0.406,0.407,9245513262.0
2024-05-13,0.391,0.404,0.389,0.402,9895075300.0
2024-05-10,0.397,0.401,0.389,0.392,10271320783.0
2024-05-09,0.387,0.396,0.387,0.393,9494202800.0
2024-05-08,0.395,0.399,0.385,0.386,9534250210.0
2024-05-07,0.404,0.405,0.392,0.395,8877981076.0
2024-05-06,0.4,0.407,0.398,0.406,11811242304.0
2024-04-30,0.377,0.379,0.371,0.374,7832079248.0
2024-04-29,0.378,0.386,0.375,0.376,11632554100.0
2024-04-26,0.362,0.38,0.361,0.375,11822720681.0
2024-04-25,0.361,0.368,0.358,0.359,8253670536.0
2024-04-24,0.35,0.363,0.349,0.362,10003829811.0
2024-04-23,0.339,0.347,0.337,0.346,7530056955.0
