date,open,high,low,close,volume
2026-03-19,14003.698,14098.691,13852.596,13901.567,67934101768
2026-03-18,14108.922,14203.915,13944.371,14187.796,66605559837
2026-03-17,14370.446,14400.355,14039.502,14039.73,75319703764
2026-03-16,14291.149,14320.096,14097.815,14307.577,75301618572
2026-03-13,14300.925,14454.307,14245.959,14280.78,77422569126
2026-03-12,14457.632,14478.046,14245.77,14374.871,76880514232
2026-03-11,14373.739,14531.023,14373.011,14465.41,77097377661
2026-03-10,14239.301,14357.818,14239.301,14354.073,73622290201
2026-03-09,13920.286,14103.631,13701.67,14067.503,83734565606
2026-03-06,14015.543,14212.844,13969.341,14172.627,72927891335
2026-03-05,14160.198,14202.762,13999.702,14088.839,75896647743
2026-03-04,13854.374,14112.021,13854.374,13917.752,74046401893
2026-03-03,14498.698,14526.057,14007.648,14022.392,97065894465
2026-03-02,14327.65,14509.689,14285.667,14465.788,93379464716
2026-02-27,14375.25,14497.957,14366.35,14495.093,78110959637
2026-02-26,14495.858,14536.076,14408.875,14503.786,79313407541
2026-02-25,14322.242,14512.845,14314.152,14475.865,79368851138
2026-02-24,14313.862,14376.957,14214.415,14291.565,71242598997
2026-02-13,14188.347,14258.826,14092.84,14100.189,64063961614
2026-02-12,14177.967,14296.48,14177.287,14282.998,69625970218
2026-02-11,14186.653,14250.337,14156.164,14160.934,68193320105
2026-02-10,14200.756,14258.515,14165.429,14210.626,73300288412
2026-02-09,14115.141,14211.704,14060.667,14208.436,72636960194
2026-02-06,13801.031,14065.776,13726.859,13906.734,73034954834
2026-02-05,14020.84,14074.356,13874.018,13952.712,72622538063
2026-02-04,14072.41,14173.766,13958.08,14156.273,81523878047
2026-02-03,13986.895,14129.597,13815.229,14127.105,78291093443
2026-02-02,14128.868,14213.612,13815.282,13824.352,81114236364
2026-01-30,14214.141,14291.574,13923.955,14205.893,90232292535
2026-01-29,14332.703,14418.089,14252.197,14300.076,99391556398
2026-01-28,14371.955,14411.651,14234.886,14342.895,88302545987
2026-01-27,14283.777,14403.596,14105.126,14329.906,90968627621
2026-01-26,14492.425,14532.896,14277.67,14316.637,102322809048
2026-01-23,14349.012,14449.84,14320.515,14439.658,98269910191
2026-01-22,14313.635,14374.511,14223.344,14327.045,82251430016
2026-01-21,14102.212,14320.936,14102.212,14255.125,79338785281
2026-01-20,14307.552,14337.125,14033.224,14155.628,88192190857
2026-01-19,14221.926,14392.875,14221.926,14294.053,83220501869
2026-01-16,14374.535,14424.351,14257.59,14281.08,90689452564
2026-01-15,14158.662,14328.596,14155.498,14306.726,97152761162
2026-01-14,14194.112,14459.214,14099.981,14248.599,131211872906
2026-01-13,14397.685,14458.885,14113.174,14169.397,119510202373
2026-01-12,14186.863,14391.28,14089.593,14366.908,115264352804
2026-01-09,13917.782,14139.536,13917.782,14120.151,101352753560
2026-01-08,13971.892,14033.594,13883.808,13959.482,92028837770
2026-01-07,14062.021,14111.175,13935.528,14030.559,91357518913
2026-01-06,13830.303,14024.119,13827.793,14022.552,93183264755
2026-01-05,13633.634,13828.967,13633.634,13828.63,83035712330
2025-12-31,13627.264,13642.527,13491.675,13525.022,71339644106
2025-12-30,13466.305,13645.556,13465.674,13604.067,71622336614
2025-12-29,13604.295,13650.701,13494.957,13537.097,71387141313
2025-12-26,13539.049,13674.873,13517.805,13603.894,74129290965
2025-12-25,13472.704,13563.057,13407.373,13531.411,66079406292
2025-12-24,13378.482,13497.099,13347.763,13486.419,64044044005
2025-12-23,13338.935,13447.287,13305.765,13368.989,67489465792
2025-12-22,13225.401,13349.081,13225.401,13332.731,65354913502
2025-12-19,13116.187,13217.436,13070.726,13140.215,65712741229
2025-12-18,13112.611,13205.223,13053.975,13053.975,59011620686
2025-12-17,12927.394,13254.81,12927.394,13224.514,65350169676
2025-12-16,13084.877,13113.987,12851.222,12914.668,66452184425
2025-12-15,13150.433,13244.034,13111.378,13112.089,62728573127
2025-12-12,13174.447,13284.271,13085.424,13258.328,70099821530
2025-12-11,13333.292,13388.265,13147.387,13147.387,70536990697
2025-12-10,13251.266,13344.851,13126.208,13316.424,67629097123
2025-12-09,13295.622,13398.249,13227.774,13277.362,68804590208
2025-12-08,13178.956,13389.673,13178.956,13329.99,72908982535
2025-12-05,13020.287,13164.484,12938.349,13147.677,66930306488
2025-12-04,12957.804,13042.955,12881.56,13006.717,63419808420
2025-12-03,13071.157,13126.671,12922.675,12955.253,69170604669
2025-12-02,13130.072,13132.807,13011.107,13056.701,64385112607
2025-12-01,13038.156,13149.397,12993.887,13146.716,69444076430
2025-11-28,12869.661,13000.065,12834.085,12984.081,61139106892
2025-11-27,12903.911,13082.771,12863.259,12875.195,63755837739
2025-11-26,12769.927,13012.328,12749.02,12907.834,68673377809
2025-11-25,12692.089,12882.807,12684.294,12777.313,69984203079
2025-11-24,12605.131,12655.293,12448.32,12585.084,68995329424
2025-11-21,12752.723,12812.375,12538.071,12538.071,81157893277
2025-11-20,13215.065,13226.036,12970.558,12980.818,67314768058
2025-11-19,13071.939,13164.967,13009.009,13080.086,69523591376
2025-11-18,13161.704,13223.122,13022.443,13080.488,78884718270
2025-11-17,13200.543,13251.775,13137.281,13202.005,74868770069
2025-11-14,13323.451,13394.063,13216.031,13216.031,76941624036
2025-11-13,13228.501,13488.631,13222.78,13476.521,74808454232
2025-11-12,13240.703,13312.529,13120.712,13240.616,73100266968
2025-11-11,13476.245,13493.167,13271.675,13289.005,73358023648
2025-11-10,13453.366,13502.164,13306.662,13427.612,75709725385
2025-11-07,13380.354,13496.696,13322.609,13404.056,70056774710
2025-11-06,13272.466,13468.401,13272.466,13452.417,70896330271
2025-11-05,12953.842,13273.235,12953.842,13223.56,70220148922
2025-11-04,13373.551,13399.924,13094.215,13175.221,68291968704
2025-11-03,13364.419,13404.063,13158.307,13404.063,71688587821
2025-10-31,13517.174,13618.15,13378.212,13378.212,74576092904
2025-10-30,13661.609,13700.252,13509.242,13532.126,77324917262
2025-10-29,13484.013,13691.383,13475.647,13691.383,73070974609
2025-10-28,13411.668,13572.904,13375.322,13430.104,68253217591
2025-10-27,13448.915,13510.708,13346.813,13489.403,72402253232
2025-10-24,13091.337,13289.185,13091.337,13289.185,65254498922
2025-10-23,12959.415,13042.336,12803.856,13025.446,61471385420
2025-10-22,12985.962,13078.644,12932.012,12996.608,59338817782
2025-10-21,12880.166,13100.082,12848.317,13077.316,63561369955
2025-10-20,12877.7,12948.318,12742.838,12813.208,58287773562
2025-10-17,13060.242,13091.76,12677.438,12688.936,66747347454
2025-10-16,13064.258,13218.166,13033.371,13086.409,63042714969
2025-10-15,12919.27,13123.281,12817.888,13118.754,66497250499
2025-10-14,13369.561,13405.509,12844.024,12895.107,78134962115
2025-10-13,12837.251,13256.514,12837.251,13231.466,74248646158
2025-10-10,13633.187,13644.513,13304.602,13355.419,78009860190
2025-10-09,13598.354,13806.693,13565.294,13725.557,79698688531
